urls
https://www.ambitionbox.com/salaries/rapipay-fintech-pvt-dot-ltd-dot-salaries
https://www.ambitionbox.com/salaries/innoviti-payment-solutions-salaries
https://www.ambitionbox.com/salaries/ring-salaries
https://www.ambitionbox.com/salaries/paytm-payement-bank-salaries
