urls
https://www.ambitionbox.com/salaries/hcl-salaries
https://www.ambitionbox.com/salaries/larsen-and-toubro-infotech-salaries
https://www.ambitionbox.com/salaries/ust-global-salaries
https://www.ambitionbox.com/salaries/l-and-t-technology-services-salaries
https://www.ambitionbox.com/salaries/ss-and-c-technologies-salaries
https://www.ambitionbox.com/salaries/aforeservecom-salaries
